melanoma8c,0.000000,-1
melanoma10,0.150000,-1
melanoma8a,0.200000,-1
melanoma8b,0.260000,-1
tinea_corporis2,0.470000,-1
melanoma3,0.470000,-1
clp3,0.480000,-1
clp5,0.480000,-1
acne11,0.480000,-1
clp10,0.480000,-1
acne12,0.490000,-1
tinea_corporis1,0.500000,-1
tinea_corporis7b,0.500000,-1
herpes12,0.500000,-1
vitiligo3,0.510000,-1
clp4,0.550000,-1
tinea_corporis5,0.560000,-1
melanoma9,0.570000,-1
annular_psoriasis3,0.580000,-1
psoriasis21b,0.590000,-1
tinea_corporis8b,0.600000,0
acne1,0.600000,0
acne_vulgaris2,0.610000,0
herpes13,0.610000,0
psoriasis18,0.610000,0
lph1,0.620000,0
herpes3,0.620000,0
psoriasis6,0.630000,0
tinea_corporis7a,0.630000,0
herpes10,0.640000,0
herpes6,0.640000,0
acne_excoriee1,0.640000,0
herpes1,0.640000,0
psoriasis17,0.650000,0
urticaria1,0.650000,0
vitiligo2,0.650000,0
acne3,0.660000,0
acne_excoriee2,0.660000,0
acne_vulgaris5,0.670000,0
psoriasis22,0.670000,0
melanoma5,0.680000,0
vesicles18,0.680000,0
herpes5,0.690000,0
tinea_corporis8a,0.700000,0
urticaria8,0.710000,0
melanoma4,0.710000,0
psoriasis21a,0.720000,0
vesicles25,0.720000,0
clp11,0.720000,0
tinea_corporis3,0.760000,1
lph16,0.760000,1
urticaria5,0.760000,1
annular_psoriasis1,0.770000,1
acne_vulgaris3,0.770000,1
herpes_zoster1,0.800000,1
lph15,0.810000,1
psoriasis1,0.850000,1
melanoma7,0.860000,1
vesicles2,0.860000,1
acne_vulgaris1,0.860000,1
urticaria2,0.870000,1
erythrodermic_psoriasis1,0.880000,1
lph9,0.880000,1
acne_vulgaris4,0.890000,1
acne_fulminans2,0.890000,1
psoriasis2,0.890000,1
tinea_corporis9,0.910000,1
erythrodermic_psoriasis2,0.910000,1
psoriasis19a,0.920000,1
acne_fulminans1,0.920000,1
lph4,0.930000,1
psoriasis19b,0.930000,1
tinea_corporis13a,0.940000,1
lph8,0.990000,1
acne2,0.990000,1
tinea_corporis10,1.000000,1
melanoma2,1.000000,1
lph7,1.010000,1
herpes_zoster2,1.020000,1
tinea_corporis4,1.050000,1
psoriasis16,1.060000,1
melanoma6,1.070000,1
herpes_simplex1,1.090000,1
herpes11,1.130000,1
herpes_zoster3,1.150000,1
urticaria7,1.160000,1
tinea_corporis6,1.170000,1
tinea_corporis12,1.210000,1
psoriasis10,1.240000,1
tinea_corporis13b,1.310000,1
vesicles9,1.380000,1
psoriasis20a,1.390000,1
psoriasis20b,1.390000,1
photo4a,1.420000,1
photo1a,1.440000,1
photo6b,1.480000,1
photo3b,1.480000,1
photo4b,1.490000,1
photo7b,1.520000,1
tinea_corporis11,1.520000,1
photo6a,1.600000,1
photo1b,1.630000,1
photo7a,1.690000,1
photo5a,1.710000,1
photo5b,1.760000,1
photo3a,1.780000,1
photo2a,1.800000,1
photo2b,1.860000,1
