psoriasis19a,0.000000,1.000000,-1
psoriasis19b,0.370000,1.000000,-1
lph16,0.440000,0.000000,-1
lph15,0.450000,0.000000,-1
lph8,0.490000,0.000000,-1
clp11,0.520000,0.000000,-1
lph9,0.530000,0.000000,-1
vitiligo2,0.570000,0.000000,-1
psoriasis17,0.620000,0.000000,0
acne_excoriee1,0.640000,0.000000,0
annular_psoriasis1,0.650000,0.000000,0
vesicles25,0.670000,0.000000,0
vesicles2,0.700000,0.000000,0
melanoma3,0.710000,0.000000,0
psoriasis18,0.720000,0.000000,0
vesicles18,0.720000,1.000000,0
acne_vulgaris1,0.720000,0.000000,0
annular_psoriasis3,0.730000,0.000000,0
clp10,0.730000,0.000000,0
melanoma5,0.740000,1.000000,0
psoriasis22,0.740000,0.000000,0
psoriasis6,0.750000,1.000000,1
vitiligo3,0.760000,0.000000,1
urticaria1,0.770000,0.000000,1
psoriasis21b,0.780000,0.000000,1
acne11,0.790000,0.000000,1
acne_excoriee2,0.790000,0.000000,1
herpes11,0.800000,0.000000,1
herpes12,0.800000,0.000000,1
acne3,0.800000,0.000000,1
tinea_corporis5,0.810000,0.000000,1
melanoma4,0.810000,0.000000,1
clp3,0.810000,1.000000,1
melanoma7,0.820000,0.000000,1
herpes3,0.820000,0.000000,1
herpes6,0.820000,0.000000,1
clp4,0.820000,0.000000,1
acne12,0.820000,0.000000,1
herpes1,0.830000,0.000000,1
herpes10,0.830000,0.000000,1
acne2,0.830000,0.000000,1
acne_vulgaris2,0.830000,0.000000,1
herpes13,0.840000,0.000000,1
tinea_corporis2,0.850000,0.000000,1
clp5,0.850000,0.000000,1
acne_vulgaris5,0.860000,0.000000,1
vesicles9,0.860000,1.000000,1
melanoma8a,0.880000,0.000000,1
herpes_zoster2,0.890000,0.000000,1
tinea_corporis7b,0.890000,0.000000,1
herpes5,0.900000,0.000000,1
acne_vulgaris3,0.900000,0.000000,1
urticaria5,0.900000,1.000000,1
tinea_corporis3,0.900000,0.000000,1
tinea_corporis7a,0.910000,0.000000,1
melanoma8b,0.910000,0.000000,1
tinea_corporis8a,0.910000,0.000000,1
tinea_corporis8b,0.920000,0.000000,1
acne1,0.920000,0.000000,1
melanoma8c,0.930000,0.000000,1
psoriasis21a,0.940000,0.000000,1
melanoma9,0.940000,0.000000,1
tinea_corporis4,0.960000,0.000000,1
melanoma10,0.960000,1.000000,1
erythrodermic_psoriasis2,0.970000,0.000000,1
urticaria8,0.970000,0.000000,1
tinea_corporis1,0.980000,0.000000,1
herpes_zoster1,1.010000,0.000000,1
acne_fulminans2,1.020000,0.000000,1
tinea_corporis9,1.030000,0.000000,1
erythrodermic_psoriasis1,1.030000,0.000000,1
herpes_simplex1,1.030000,0.000000,1
acne_vulgaris4,1.050000,0.000000,1
tinea_corporis10,1.110000,1.000000,1
urticaria7,1.110000,0.000000,1
lph4,1.180000,0.000000,1
melanoma6,1.180000,0.000000,1
psoriasis20b,1.190000,1.000000,1
psoriasis1,1.220000,1.000000,1
psoriasis20a,1.240000,0.000000,1
urticaria2,1.240000,0.000000,1
tinea_corporis6,1.270000,0.000000,1
photo5a,1.290000,0.000000,1
lph7,1.300000,0.000000,1
psoriasis2,1.310000,0.000000,1
psoriasis16,1.320000,0.000000,1
tinea_corporis13a,1.340000,0.000000,1
photo5b,1.350000,0.000000,1
melanoma2,1.440000,0.000000,1
herpes_zoster3,1.460000,0.000000,1
acne_fulminans1,1.490000,0.000000,1
lph1,1.570000,0.000000,1
psoriasis10,1.650000,0.000000,1
photo2a,1.680000,0.000000,1
photo2b,1.730000,0.000000,1
tinea_corporis11,1.750000,0.000000,1
tinea_corporis12,1.860000,1.000000,1
photo1a,1.950000,0.000000,1
photo1b,2.050000,1.000000,1
photo7a,2.110000,0.000000,1
tinea_corporis13b,2.130000,0.000000,1
photo3a,2.170000,0.000000,1
photo7b,2.190000,0.000000,1
photo6b,2.280000,0.000000,1
photo3b,2.290000,0.000000,1
photo6a,2.300000,0.000000,1
photo4a,2.310000,0.000000,1
photo4b,2.360000,0.000000,1
